quad	lat	lon	yr	mo	day	time	ship_code	#groups	data type	cruise	station														
7	4220	7045	69	3	14	150	312B	7	3	9434	9	0	240	5	220	10	220	15	220	20	220	25	220	30	220
7	4220	7045	69	3	15	150	312B	7	3	9434	10	0	260	5	260	10	260	15	250	20	250	25	250	30	250
7	4220	7045	69	3	16	150	312B	7	3	9434	11	0	280	5	220	10	220	15	220	20	220	25	220	30	220
7	4220	7045	69	3	17	150	312B	7	3	9434	12	0	230	5	230	10	230	15	230	20	230	25	220	30	220
7	4220	7045	69	3	18	150	312B	7	3	9434	13	0	300	5	280	10	280	15	260	20	250	25	250	30	250
7	4220	7045	69	3	19	150	312B	7	3	9434	14	0	290	5	290	10	290	15	280	20	240	25	240	30	240
7	4220	7045	69	3	20	150	312B	7	3	9434	15	0	270	5	240	10	240	15	200	20	200	25	200	30	200
7	4220	7045	69	3	22	150	312B	6	3	9434	16	0	270	5	250	10	240	15	230	20	220	25	210		
7	4220	7045	69	3	23	150	312B	6	3	9434	17	0	310	5	310	10	300	15	270	20	260	25	250		
7	4220	7045	69	3	24	150	312B	6	3	9434	18	0	400	5	320	10	290	15	280	20	230	25	230		
7	4220	7045	69	3	26	150	312B	6	3	9434	19	0	310	5	300	10	290	15	280	20	270	25	260		
7	4220	7045	69	3	27	150	312B	6	3	9434	20	0	330	5	320	10	320	15	310	20	290	25	280		
7	4220	7045	69	3	28	150	312B	6	3	9434	21	0	350	5	330	10	300	15	300	20	300	25	270		
7	4220	7045	69	3	29	150	312B	6	3	9434	22	0	350	5	340	10	320	15	310	20	310	25	300		
7	4220	7045	69	3	30	150	312B	6	3	9434	23	0	320	5	320	10	320	15	300	20	290	25	280		
7	4220	7045	69	3	31	150	312B	6	3	9434	24	0	360	5	360	10	350	15	350	20	340	25	310		
